code,country,stateOrRegion,assetClass,year,unitOfMeasurement,greenHouseGasEmissionFactor
ABW,Aruba,Aruba,Office,2020,kgCO2e/m2/year,99.82392883
AFG,Afghanistan,Afghanistan,Office,2020,kgCO2e/m2/year,47.45216751
AGO,Angola,Angola,Office,2020,kgCO2e/m2/year,53.74394226
ALB,Albania,Albania,Office,2020,kgCO2e/m2/year,47.46759033
ARE,United Arab Emirates,United Arab Emirates,Office,2020,kgCO2e/m2/year,79.29894257
ARG,Argentina,Argentina,Office,2020,kgCO2e/m2/year,68.84777069
ARM,Armenia,Armenia,Office,2020,kgCO2e/m2/year,64.01412201
ASM,American Samoa,American Samoa,Office,2020,kgCO2e/m2/year,97.3575592
ATG,Antigua and Barbuda,Antigua and Barbuda,Office,2020,kgCO2e/m2/year,97.83466339
AUS,Australia,Australia,Office,2020,kgCO2e/m2/year,170.3499782
AUT,Austria,Austria,Office,2020,kgCO2e/m2/year,45.26201443
AZE,Azerbaijan,Azerbaijan,Office,2020,kgCO2e/m2/year,149.5253906
BDI,Burundi,Burundi,Office,2020,kgCO2e/m2/year,70.00769806
BEL,Belgium,Belgium,Office,2020,kgCO2e/m2/year,60.96786966
BEN,Benin,Benin,Office,2020,kgCO2e/m2/year,81.4759903
BFA,Burkina Faso,Burkina Faso,Office,2020,kgCO2e/m2/year,64.01886749
BGD,Bangladesh,Bangladesh,Office,2020,kgCO2e/m2/year,38.86057281
BGR,Bulgaria,Bulgaria,Office,2020,kgCO2e/m2/year,62.41866883
BHR,Bahrain,Bahrain,Office,2020,kgCO2e/m2/year,145.9363556
BHS,Bahamas,Bahamas,Office,2020,kgCO2e/m2/year,150.8184357
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Office,2020,kgCO2e/m2/year,69.9637146
BLR,Belarus,Belarus,Office,2020,kgCO2e/m2/year,76.14752197
BLZ,Belize,Belize,Office,2020,kgCO2e/m2/year,72.44805145
BMU,Bermuda,Bermuda,Office,2020,kgCO2e/m2/year,84.80007172
BOL,Bolivia,Bolivia,Office,2020,kgCO2e/m2/year,61.74282455
BRA,Brazil,Brazil,Office,2020,kgCO2e/m2/year,34.62128909
BRB,Barbados,Barbados,Office,2020,kgCO2e/m2/year,95.17411804
BRN,Brunei Darussalam,Brunei Darussalam,Office,2020,kgCO2e/m2/year,79.92113495
BTN,Bhutan,Bhutan,Office,2020,kgCO2e/m2/year,112.7274628
BWA,Botswana,Botswana,Office,2020,kgCO2e/m2/year,148.7403412
CAF,Central African Republic,Central African Republic,Office,2020,kgCO2e/m2/year,53.16965103
CAN,Canada,Canada,Office,2020,kgCO2e/m2/year,42.21928052
CHE,Switzerland,Switzerland,Office,2020,kgCO2e/m2/year,25.16791702
CHL,Chile,Chile,Office,2020,kgCO2e/m2/year,84.84059143
CHN,China,China,Office,2020,kgCO2e/m2/year,67.26861851
CIV,Ivory Coast,Ivory Coast,Office,2020,kgCO2e/m2/year,73.48985291
CMR,Cameroon,Cameroon,Office,2020,kgCO2e/m2/year,69.71138
COD,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",Office,2020,kgCO2e/m2/year,44.03639221
COG,Congo,Congo,Office,2020,kgCO2e/m2/year,72.8487854
COL,Colombia,Colombia,Office,2020,kgCO2e/m2/year,69.98183441
COM,Comoros,Comoros,Office,2020,kgCO2e/m2/year,80.37119293
CPV,Cabo Verde,Cabo Verde,Office,2020,kgCO2e/m2/year,78.7240448
CRI,Costa Rica,Costa Rica,Office,2020,kgCO2e/m2/year,69.04544067
CUB,Cuba,Cuba,Office,2020,kgCO2e/m2/year,18.48311615
CYM,Cayman Islands,Cayman Islands,Office,2020,kgCO2e/m2/year,94.59597778
CYP,Cyprus,Cyprus,Office,2020,kgCO2e/m2/year,143.7356629
CZE,Czech Republic,Czech Republic,Office,2020,kgCO2e/m2/year,119.8477356
DEU,Germany,Germany,Office,2020,kgCO2e/m2/year,91.81429913
DJI,Djibouti,Djibouti,Office,2020,kgCO2e/m2/year,40.72230911
DMA,Dominica,Dominica,Office,2020,kgCO2e/m2/year,76.31629944
DNK,Denmark,Denmark,Office,2020,kgCO2e/m2/year,33.3146691
DOM,Dominican Republic,Dominican Republic,Office,2020,kgCO2e/m2/year,73.02926636
DZA,Algeria,Algeria,Office,2020,kgCO2e/m2/year,33.91763687
ECU,Ecuador,Ecuador,Office,2020,kgCO2e/m2/year,52.23149109
EGY,Egypt,Egypt,Office,2020,kgCO2e/m2/year,6.565462112
ERI,Eritrea,Eritrea,Office,2020,kgCO2e/m2/year,25.45880318
ESP,Spain,Spain,Office,2020,kgCO2e/m2/year,26.06913177
EST,Estonia,Estonia,Office,2020,kgCO2e/m2/year,202.8786088
ETH,Ethiopia,Ethiopia,Office,2020,kgCO2e/m2/year,45.6807518
FIN,Finland,Finland,Office,2020,kgCO2e/m2/year,56.52373732
FJI,Fiji,Fiji,Office,2020,kgCO2e/m2/year,74.31160736
FRA,France,France,Office,2020,kgCO2e/m2/year,28.05803247
FRO,Faroe Islands,Faroe Islands,Office,2020,kgCO2e/m2/year,117.5069275
GAB,Gabon,Gabon,Office,2020,kgCO2e/m2/year,81.15009308
GBR,United Kingdom,United Kingdom,Office,2020,kgCO2e/m2/year,52.50547847
GEO,Georgia,Georgia,Office,2020,kgCO2e/m2/year,55.6085434
GHA,Ghana,Ghana,Office,2020,kgCO2e/m2/year,81.87645721
GIB,Gibraltar,Gibraltar,Office,2020,kgCO2e/m2/year,113.4070969
GIN,Guinea,Guinea,Office,2020,kgCO2e/m2/year,56.64826965
GMB,Gambia,Gambia,Office,2020,kgCO2e/m2/year,60.56236649
GNB,Guinea-Bissau,Guinea-Bissau,Office,2020,kgCO2e/m2/year,89.46983337
GNQ,Equatorial Guinea,Equatorial Guinea,Office,2020,kgCO2e/m2/year,86.49951935
GRC,Greece,Greece,Office,2020,kgCO2e/m2/year,139.3117431
GRD,Grenada,Grenada,Office,2020,kgCO2e/m2/year,75.66873932
GRL,Greenland,Greenland,Office,2020,kgCO2e/m2/year,141.0598145
GTM,Guatemala,Guatemala,Office,2020,kgCO2e/m2/year,58.36113358
GUM,Guam,Guam,Office,2020,kgCO2e/m2/year,93.42520142
GUY,Guyana,Guyana,Office,2020,kgCO2e/m2/year,77.71147156
HKG,Hong Kong,Hong Kong,Office,2020,kgCO2e/m2/year,139.3117431
HND,Honduras,Honduras,Office,2020,kgCO2e/m2/year,70.27935028
HRV,Croatia,Croatia,Office,2020,kgCO2e/m2/year,68.43820815
HTI,Haiti,Haiti,Office,2020,kgCO2e/m2/year,74.51293182
HUN,Hungary,Hungary,Office,2020,kgCO2e/m2/year,67.26861851
IDN,Indonesia,Indonesia,Office,2020,kgCO2e/m2/year,58.34657669
IND,India,India,Office,2020,kgCO2e/m2/year,71.09205402
IRL,Ireland,Ireland,Office,2020,kgCO2e/m2/year,110.5972833
IRN,"Iran, Islamic Republic of","Iran, Islamic Republic of",Office,2020,kgCO2e/m2/year,8.855643272
IRQ,Iraq,Iraq,Office,2020,kgCO2e/m2/year,76.37891388
ISL,Iceland,Iceland,Office,2020,kgCO2e/m2/year,141.6845551
ISR,Israel,Israel,Office,2020,kgCO2e/m2/year,89.61617279
ITA,Italy,Italy,Office,2020,kgCO2e/m2/year,69.45347397
JAM,Jamaica,Jamaica,Office,2020,kgCO2e/m2/year,58.39566803
JOR,Jordan,Jordan,Office,2020,kgCO2e/m2/year,21.88219261
JPN,Japan,Japan,Office,2020,kgCO2e/m2/year,91.81429913
KAZ,Kazakhstan,Kazakhstan,Office,2020,kgCO2e/m2/year,164.2062836
KEN,Kenya,Kenya,Office,2020,kgCO2e/m2/year,51.11772537
KGZ,Kyrgyzstan,Kyrgyzstan,Office,2020,kgCO2e/m2/year,43.51416779
KHM,Cambodia,Cambodia,Office,2020,kgCO2e/m2/year,28.41247177
KIR,Kiribati,Kiribati,Office,2020,kgCO2e/m2/year,63.85296631
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Office,2020,kgCO2e/m2/year,95.97511292
KOR,South Korea,South Korea,Office,2020,kgCO2e/m2/year,69.45347397
KSV,Kosovo,Kosovo,Office,2020,kgCO2e/m2/year,168.6015625
KWT,Kuwait,Kuwait,Office,2020,kgCO2e/m2/year,70.55464172
LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,Office,2020,kgCO2e/m2/year,67.85660553
LBN,Lebanon,Lebanon,Office,2020,kgCO2e/m2/year,79.55962372
LBR,Liberia,Liberia,Office,2020,kgCO2e/m2/year,59.25454712
LBY,Libya,Libya,Office,2020,kgCO2e/m2/year,113.0510178
LCA,Saint Lucia,Saint Lucia,Office,2020,kgCO2e/m2/year,61.03848648
LKA,Sri Lanka,Sri Lanka,Office,2020,kgCO2e/m2/year,15.30993366
LSO,Lesotho,Lesotho,Office,2020,kgCO2e/m2/year,42.77557755
LTU,Lithuania,Lithuania,Office,2020,kgCO2e/m2/year,71.09205402
LUX,Luxembourg,Luxembourg,Office,2020,kgCO2e/m2/year,113.7910482
LVA,Latvia,Latvia,Office,2020,kgCO2e/m2/year,170.3499782
MAC,Macao,Macao,Office,2020,kgCO2e/m2/year,84.72867584
MAR,Morocco,Morocco,Office,2020,kgCO2e/m2/year,0.62445
MDA,Moldova,Moldova,Office,2020,kgCO2e/m2/year,65.06570435
MDG,Madagascar,Madagascar,Office,2020,kgCO2e/m2/year,60.81940842
MDV,Maldives,Maldives,Office,2020,kgCO2e/m2/year,82.64155579
MEX,Mexico,Mexico,Office,2020,kgCO2e/m2/year,71.27723747
MKD,North Macedonia,North Macedonia,Office,2020,kgCO2e/m2/year,122.1510391
MLI,Mali,Mali,Office,2020,kgCO2e/m2/year,5.090745449
MLT,Malta,Malta,Office,2020,kgCO2e/m2/year,77.9129915
MMR,Myanmar,Myanmar,Office,2020,kgCO2e/m2/year,58.32588959
MNE,Montenegro,Montenegro,Office,2020,kgCO2e/m2/year,125.9127197
MNG,Mongolia,Mongolia,Office,2020,kgCO2e/m2/year,169.1367798
MOZ,Mozambique,Mozambique,Office,2020,kgCO2e/m2/year,53.77014542
MRT,Mauritania,Mauritania,Office,2020,kgCO2e/m2/year,13.88862991
MSR,Montserrat,Montserrat,Office,2020,kgCO2e/m2/year,79.4693985
MUS,Mauritius,Mauritius,Office,2020,kgCO2e/m2/year,86.0036087
MWI,Malawi,Malawi,Office,2020,kgCO2e/m2/year,46.37143707
MYS,Malaysia,Malaysia,Office,2020,kgCO2e/m2/year,113.7910482
NAM,Namibia,Namibia,Office,2020,kgCO2e/m2/year,47.35912323
NCL,New Caledonia,New Caledonia,Office,2020,kgCO2e/m2/year,145.1690521
NER,Niger,Niger,Office,2020,kgCO2e/m2/year,37.00881958
NGA,Nigeria,Nigeria,Office,2020,kgCO2e/m2/year,100.9614716
NIC,Nicaragua,Nicaragua,Office,2020,kgCO2e/m2/year,70.39352417
NLD,Netherlands,Netherlands,Office,2020,kgCO2e/m2/year,58.072067
NOR,Norway,Norway,Office,2020,kgCO2e/m2/year,7.790030743
NPL,Nepal,Nepal,Office,2020,kgCO2e/m2/year,45.95228958
NRU,Nauru,Nauru,Office,2020,kgCO2e/m2/year,63.3895607
NZL,New Zealand,New Zealand,Office,2020,kgCO2e/m2/year,32.65074539
OMN,Oman,Oman,Office,2020,kgCO2e/m2/year,65.81721497
PAK,Pakistan,Pakistan,Office,2020,kgCO2e/m2/year,7.926776409
PAN,Panama,Panama,Office,2020,kgCO2e/m2/year,71.44147491
PER,Peru,Peru,Office,2020,kgCO2e/m2/year,68.55770111
PHL,Philippines,Philippines,Office,2020,kgCO2e/m2/year,77.9129915
PNG,Papua New Guinea,Papua New Guinea,Office,2020,kgCO2e/m2/year,80.71749878
POL,Poland,Poland,Office,2020,kgCO2e/m2/year,157.2009649
PRI,Puerto Rico,Puerto Rico,Office,2020,kgCO2e/m2/year,167.2458649
PRK,"Korea, Democratic People's Republic of","Korea, Democratic People's Republic of",Office,2020,kgCO2e/m2/year,54.86074066
PRT,Portugal,Portugal,Office,2020,kgCO2e/m2/year,42.79217913
PRY,Paraguay,Paraguay,Office,2020,kgCO2e/m2/year,52.95825577
PSE,"Palestine, State of","Palestine, State of",Office,2020,kgCO2e/m2/year,23.9917984
PYF,French Polynesia,French Polynesia,Office,2020,kgCO2e/m2/year,98.35912323
QAT,Qatar,Qatar,Office,2020,kgCO2e/m2/year,62.14343643
ROU,Romania,Romania,Office,2020,kgCO2e/m2/year,72.5494799
RUS,Russian Federation,Russian Federation,Office,2020,kgCO2e/m2/year,59.24067307
RWA,Rwanda,Rwanda,Office,2020,kgCO2e/m2/year,59.40207672
SAU,Saudi Arabia,Saudi Arabia,Office,2020,kgCO2e/m2/year,81.70650482
SDN,Sudan,Sudan,Office,2020,kgCO2e/m2/year,14.85077286
SEN,Senegal,Senegal,Office,2020,kgCO2e/m2/year,17.78894997
SGP,Singapore,Singapore,Office,2020,kgCO2e/m2/year,110.5972833
SLB,Solomon Islands,Solomon Islands,Office,2020,kgCO2e/m2/year,63.03041077
SLE,Sierra Leone,Sierra Leone,Office,2020,kgCO2e/m2/year,56.54270554
SLV,El Salvador,El Salvador,Office,2020,kgCO2e/m2/year,60.83187103
SOM,Somalia,Somalia,Office,2020,kgCO2e/m2/year,63.66460037
SRB,Serbia,Serbia,Office,2020,kgCO2e/m2/year,66.37254333
SSD,South Sudan,South Sudan,Office,2020,kgCO2e/m2/year,87.81620789
STP,Sao Tome and Principe,Sao Tome and Principe,Office,2020,kgCO2e/m2/year,82.61203766
SUR,Suriname,Suriname,Office,2020,kgCO2e/m2/year,77.25359344
SVK,Slovakia,Slovakia,Office,2020,kgCO2e/m2/year,48.29453976
SVN,Slovenia,Slovenia,Office,2020,kgCO2e/m2/year,48.38331771
SWE,Sweden,Sweden,Office,2020,kgCO2e/m2/year,16.17176571
SWZ,Eswatini,Eswatini,Office,2020,kgCO2e/m2/year,77.86538696
SYC,Seychelles,Seychelles,Office,2020,kgCO2e/m2/year,98.03536987
SYR,Syrian Arab Republic,Syrian Arab Republic,Office,2020,kgCO2e/m2/year,114.1361923
TCA,Turks and Caicos Islands,Turks and Caicos Islands,Office,2020,kgCO2e/m2/year,95.65537262
TCD,Chad,Chad,Office,2020,kgCO2e/m2/year,4.419966698
TGO,Togo,Togo,Office,2020,kgCO2e/m2/year,84.27057648
THA,Thailand,Thailand,Office,2020,kgCO2e/m2/year,69.21073914
TJK,Tajikistan,Tajikistan,Office,2020,kgCO2e/m2/year,43.29170227
TKM,Turkmenistan,Turkmenistan,Office,2020,kgCO2e/m2/year,117.2517242
TLS,Timor-Leste,Timor-Leste,Office,2020,kgCO2e/m2/year,134.6417236
TON,Tonga,Tonga,Office,2020,kgCO2e/m2/year,80.5195694
TTO,Trinidad and Tobago,Trinidad and Tobago,Office,2020,kgCO2e/m2/year,86.65010834
TUN,Tunisia,Tunisia,Office,2020,kgCO2e/m2/year,-6.533860207
TUR,Turkey,Turkey,Office,2020,kgCO2e/m2/year,61.16485214
TWN,Taiwan,Taiwan,Office,2020,kgCO2e/m2/year,110.020668
TZA,"Tanzania, United Republic of","Tanzania, United Republic of",Office,2020,kgCO2e/m2/year,60.30290985
UGA,Uganda,Uganda,Office,2020,kgCO2e/m2/year,45.99261093
UKR,Ukraine,Ukraine,Office,2020,kgCO2e/m2/year,57.91826248
URY,Uruguay,Uruguay,Office,2020,kgCO2e/m2/year,61.16228867
USA,United States of America average,United States of America average,Office,2020,kgCO2e/m2/year,58.09279661
UZB,Uzbekistan,Uzbekistan,Office,2020,kgCO2e/m2/year,108.4858246
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Office,2020,kgCO2e/m2/year,75.8074646
VEN,"Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",Office,2020,kgCO2e/m2/year,55.89701462
VGB,Virgin Islands (British),Virgin Islands (British),Office,2020,kgCO2e/m2/year,76.66096497
VIR,Virgin Islands (U.S.),Virgin Islands (U.S.),Office,2020,kgCO2e/m2/year,92.91996002
VNM,Viet Nam,Viet Nam,Office,2020,kgCO2e/m2/year,74.09182739
VUT,Vanuatu,Vanuatu,Office,2020,kgCO2e/m2/year,80.50991821
WSM,Samoa,Samoa,Office,2020,kgCO2e/m2/year,73.25340271
YEM,Yemen,Yemen,Office,2020,kgCO2e/m2/year,-6.145780087
ZAF,South Africa,South Africa,Office,2020,kgCO2e/m2/year,109.9193649
ZMB,Zambia,Zambia,Office,2020,kgCO2e/m2/year,53.14741516
ZWE,Zimbabwe,Zimbabwe,Office,2020,kgCO2e/m2/year,58.94813156
ABW,Aruba,Aruba,"Retail, High Street",2020,kgCO2e/m2/year,137.869339
AFG,Afghanistan,Afghanistan,"Retail, High Street",2020,kgCO2e/m2/year,63.46054077
AGO,Angola,Angola,"Retail, High Street",2020,kgCO2e/m2/year,67.31632233
ALB,Albania,Albania,"Retail, High Street",2020,kgCO2e/m2/year,69.31253052
ARE,United Arab Emirates,United Arab Emirates,"Retail, High Street",2020,kgCO2e/m2/year,105.3183212
ARG,Argentina,Argentina,"Retail, High Street",2020,kgCO2e/m2/year,94.14082336
ARM,Armenia,Armenia,"Retail, High Street",2020,kgCO2e/m2/year,82.15690613
ASM,American Samoa,American Samoa,"Retail, High Street",2020,kgCO2e/m2/year,138.0050049
ATG,Antigua and Barbuda,Antigua and Barbuda,"Retail, High Street",2020,kgCO2e/m2/year,139.2560577
AUS,Australia,Australia,"Retail, High Street",2020,kgCO2e/m2/year,252.4882894
AUT,Austria,Austria,"Retail, High Street",2020,kgCO2e/m2/year,54.55837737
AZE,Azerbaijan,Azerbaijan,"Retail, High Street",2020,kgCO2e/m2/year,198.1231537
BDI,Burundi,Burundi,"Retail, High Street",2020,kgCO2e/m2/year,96.60822296
BEL,Belgium,Belgium,"Retail, High Street",2020,kgCO2e/m2/year,73.27855527
BEN,Benin,Benin,"Retail, High Street",2020,kgCO2e/m2/year,138.1032257
BFA,Burkina Faso,Burkina Faso,"Retail, High Street",2020,kgCO2e/m2/year,104.0040817
BGD,Bangladesh,Bangladesh,"Retail, High Street",2020,kgCO2e/m2/year,59.48509979
BGR,Bulgaria,Bulgaria,"Retail, High Street",2020,kgCO2e/m2/year,76.66022607
BHR,Bahrain,Bahrain,"Retail, High Street",2020,kgCO2e/m2/year,220.9240875
BHS,Bahamas,Bahamas,"Retail, High Street",2020,kgCO2e/m2/year,229.4464417
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,"Retail, High Street",2020,kgCO2e/m2/year,91.03948212
BLR,Belarus,Belarus,"Retail, High Street",2020,kgCO2e/m2/year,91.18461609
BLZ,Belize,Belize,"Retail, High Street",2020,kgCO2e/m2/year,115.7306519
BMU,Bermuda,Bermuda,"Retail, High Street",2020,kgCO2e/m2/year,141.4109802
BOL,Bolivia,Bolivia,"Retail, High Street",2020,kgCO2e/m2/year,91.95051575
BRA,Brazil,Brazil,"Retail, High Street",2020,kgCO2e/m2/year,50.54699204
BRB,Barbados,Barbados,"Retail, High Street",2020,kgCO2e/m2/year,148.6626587
BRN,Brunei Darussalam,Brunei Darussalam,"Retail, High Street",2020,kgCO2e/m2/year,155.6983948
BTN,Bhutan,Bhutan,"Retail, High Street",2020,kgCO2e/m2/year,158.5860596
BWA,Botswana,Botswana,"Retail, High Street",2020,kgCO2e/m2/year,206.7312164
CAF,Central African Republic,Central African Republic,"Retail, High Street",2020,kgCO2e/m2/year,98.80955505
CAN,Canada,Canada,"Retail, High Street",2020,kgCO2e/m2/year,61.7266853
CHE,Switzerland,Switzerland,"Retail, High Street",2020,kgCO2e/m2/year,27.07427317
CHL,Chile,Chile,"Retail, High Street",2020,kgCO2e/m2/year,100.6983948
CHN,China,China,"Retail, High Street",2020,kgCO2e/m2/year,102.0967406
CIV,Ivory Coast,Ivory Coast,"Retail, High Street",2020,kgCO2e/m2/year,140.197464
CMR,Cameroon,Cameroon,"Retail, High Street",2020,kgCO2e/m2/year,116.0354156
COD,"Congo, Democratic Republic of the","Congo, Democratic Republic of the","Retail, High Street",2020,kgCO2e/m2/year,60.88468552
COG,Congo,Congo,"Retail, High Street",2020,kgCO2e/m2/year,153.9433289
COL,Colombia,Colombia,"Retail, High Street",2020,kgCO2e/m2/year,94.81620026
COM,Comoros,Comoros,"Retail, High Street",2020,kgCO2e/m2/year,115.1291428
CPV,Cabo Verde,Cabo Verde,"Retail, High Street",2020,kgCO2e/m2/year,115.428299
CRI,Costa Rica,Costa Rica,"Retail, High Street",2020,kgCO2e/m2/year,87.92144012
CUB,Cuba,Cuba,"Retail, High Street",2020,kgCO2e/m2/year,39.68652344
CYM,Cayman Islands,Cayman Islands,"Retail, High Street",2020,kgCO2e/m2/year,136.8751373
CYP,Cyprus,Cyprus,"Retail, High Street",2020,kgCO2e/m2/year,199.7298937
CZE,Czech Republic,Czech Republic,"Retail, High Street",2020,kgCO2e/m2/year,128.3907486
DEU,Germany,Germany,"Retail, High Street",2020,kgCO2e/m2/year,105.3369781
DJI,Djibouti,Djibouti,"Retail, High Street",2020,kgCO2e/m2/year,110.9259491
DMA,Dominica,Dominica,"Retail, High Street",2020,kgCO2e/m2/year,118.4427261
DNK,Denmark,Denmark,"Retail, High Street",2020,kgCO2e/m2/year,47.17520533
DOM,Dominican Republic,Dominican Republic,"Retail, High Street",2020,kgCO2e/m2/year,112.8071289
DZA,Algeria,Algeria,"Retail, High Street",2020,kgCO2e/m2/year,47.14909363
ECU,Ecuador,Ecuador,"Retail, High Street",2020,kgCO2e/m2/year,68.13678741
EGY,Egypt,Egypt,"Retail, High Street",2020,kgCO2e/m2/year,24.04011726
ERI,Eritrea,Eritrea,"Retail, High Street",2020,kgCO2e/m2/year,68.5803833
ESP,Spain,Spain,"Retail, High Street",2020,kgCO2e/m2/year,29.66465391
EST,Estonia,Estonia,"Retail, High Street",2020,kgCO2e/m2/year,249.8334967
ETH,Ethiopia,Ethiopia,"Retail, High Street",2020,kgCO2e/m2/year,60.98371124
FIN,Finland,Finland,"Retail, High Street",2020,kgCO2e/m2/year,69.47494746
FJI,Fiji,Fiji,"Retail, High Street",2020,kgCO2e/m2/year,105.9120026
FRA,France,France,"Retail, High Street",2020,kgCO2e/m2/year,45.86656607
FRO,Faroe Islands,Faroe Islands,"Retail, High Street",2020,kgCO2e/m2/year,176.3222351
GAB,Gabon,Gabon,"Retail, High Street",2020,kgCO2e/m2/year,108.3727417
GBR,United Kingdom,United Kingdom,"Retail, High Street",2020,kgCO2e/m2/year,61.47830192
GEO,Georgia,Georgia,"Retail, High Street",2020,kgCO2e/m2/year,76.60178375
GHA,Ghana,Ghana,"Retail, High Street",2020,kgCO2e/m2/year,136.8805389
GIB,Gibraltar,Gibraltar,"Retail, High Street",2020,kgCO2e/m2/year,169.6997833
GIN,Guinea,Guinea,"Retail, High Street",2020,kgCO2e/m2/year,112.7919998
GMB,Gambia,Gambia,"Retail, High Street",2020,kgCO2e/m2/year,133.8865051
GNB,Guinea-Bissau,Guinea-Bissau,"Retail, High Street",2020,kgCO2e/m2/year,120.4849014
GNQ,Equatorial Guinea,Equatorial Guinea,"Retail, High Street",2020,kgCO2e/m2/year,116.0558853
GRC,Greece,Greece,"Retail, High Street",2020,kgCO2e/m2/year,210.2128908
GRD,Grenada,Grenada,"Retail, High Street",2020,kgCO2e/m2/year,119.8856888
GRL,Greenland,Greenland,"Retail, High Street",2020,kgCO2e/m2/year,221.6798096
GTM,Guatemala,Guatemala,"Retail, High Street",2020,kgCO2e/m2/year,90.21697235
GUM,Guam,Guam,"Retail, High Street",2020,kgCO2e/m2/year,136.3549347
GUY,Guyana,Guyana,"Retail, High Street",2020,kgCO2e/m2/year,118.4956589
HKG,Hong Kong,Hong Kong,"Retail, High Street",2020,kgCO2e/m2/year,210.2128908
HND,Honduras,Honduras,"Retail, High Street",2020,kgCO2e/m2/year,94.90281677
HRV,Croatia,Croatia,"Retail, High Street",2020,kgCO2e/m2/year,81.64772488
HTI,Haiti,Haiti,"Retail, High Street",2020,kgCO2e/m2/year,114.1235428
HUN,Hungary,Hungary,"Retail, High Street",2020,kgCO2e/m2/year,102.0967406
IDN,Indonesia,Indonesia,"Retail, High Street",2020,kgCO2e/m2/year,99.2269516
IND,India,India,"Retail, High Street",2020,kgCO2e/m2/year,107.4836208
IRL,Ireland,Ireland,"Retail, High Street",2020,kgCO2e/m2/year,163.6179122
IRN,"Iran, Islamic Republic of","Iran, Islamic Republic of","Retail, High Street",2020,kgCO2e/m2/year,20.03417969
IRQ,Iraq,Iraq,"Retail, High Street",2020,kgCO2e/m2/year,102.8114319
ISL,Iceland,Iceland,"Retail, High Street",2020,kgCO2e/m2/year,220.3805237
ISR,Israel,Israel,"Retail, High Street",2020,kgCO2e/m2/year,110.4996719
ITA,Italy,Italy,"Retail, High Street",2020,kgCO2e/m2/year,101.1233114
JAM,Jamaica,Jamaica,"Retail, High Street",2020,kgCO2e/m2/year,80.39740753
JOR,Jordan,Jordan,"Retail, High Street",2020,kgCO2e/m2/year,30.81064796
JPN,Japan,Japan,"Retail, High Street",2020,kgCO2e/m2/year,105.3369781
KAZ,Kazakhstan,Kazakhstan,"Retail, High Street",2020,kgCO2e/m2/year,210.140152
KEN,Kenya,Kenya,"Retail, High Street",2020,kgCO2e/m2/year,83.37877655
KGZ,Kyrgyzstan,Kyrgyzstan,"Retail, High Street",2020,kgCO2e/m2/year,58.22490692
KHM,Cambodia,Cambodia,"Retail, High Street",2020,kgCO2e/m2/year,67.69393158
KIR,Kiribati,Kiribati,"Retail, High Street",2020,kgCO2e/m2/year,146.6317902
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,"Retail, High Street",2020,kgCO2e/m2/year,157.0745544
KOR,South Korea,South Korea,"Retail, High Street",2020,kgCO2e/m2/year,101.1233114
KSV,Kosovo,Kosovo,"Retail, High Street",2020,kgCO2e/m2/year,225.4190521
KWT,Kuwait,Kuwait,"Retail, High Street",2020,kgCO2e/m2/year,92.44727325
LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,"Retail, High Street",2020,kgCO2e/m2/year,97.33591461
LBN,Lebanon,Lebanon,"Retail, High Street",2020,kgCO2e/m2/year,103.9660645
LBR,Liberia,Liberia,"Retail, High Street",2020,kgCO2e/m2/year,108.3989029
LBY,Libya,Libya,"Retail, High Street",2020,kgCO2e/m2/year,155.208252
LCA,Saint Lucia,Saint Lucia,"Retail, High Street",2020,kgCO2e/m2/year,140.8979797
LKA,Sri Lanka,Sri Lanka,"Retail, High Street",2020,kgCO2e/m2/year,51.68997192
LSO,Lesotho,Lesotho,"Retail, High Street",2020,kgCO2e/m2/year,59.2409668
LTU,Lithuania,Lithuania,"Retail, High Street",2020,kgCO2e/m2/year,107.4836208
LUX,Luxembourg,Luxembourg,"Retail, High Street",2020,kgCO2e/m2/year,169.6911456
LVA,Latvia,Latvia,"Retail, High Street",2020,kgCO2e/m2/year,252.4882894
MAC,Macao,Macao,"Retail, High Street",2020,kgCO2e/m2/year,124.138176
MAR,Morocco,Morocco,"Retail, High Street",2020,kgCO2e/m2/year,0.62445
MDA,Moldova,Moldova,"Retail, High Street",2020,kgCO2e/m2/year,87.47055054
MDG,Madagascar,Madagascar,"Retail, High Street",2020,kgCO2e/m2/year,87.47270203
MDV,Maldives,Maldives,"Retail, High Street",2020,kgCO2e/m2/year,126.1184845
MEX,Mexico,Mexico,"Retail, High Street",2020,kgCO2e/m2/year,107.6849515
MKD,North Macedonia,North Macedonia,"Retail, High Street",2020,kgCO2e/m2/year,161.5127411
MLI,Mali,Mali,"Retail, High Street",2020,kgCO2e/m2/year,44.01170731
MLT,Malta,Malta,"Retail, High Street",2020,kgCO2e/m2/year,116.4524641
MMR,Myanmar,Myanmar,"Retail, High Street",2020,kgCO2e/m2/year,96.096138
