id,scope,level1,level2,level3,level4,level5,unitOfMeasurement,greenHouseGas,greenHouseGasEmissionFactor,yearOfData,yearOfRelease,reference,referenceFile,notes
1182,Scope 2,Electricity,Electricity generated,United States of America,Dominica,,kWh,kg CO2e of N2O per unit,0.001562624,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1183,Scope 2,Electricity,Electricity generated,United States of America,Dominican Republic (the),,kWh,kg CO2e of N2O per unit,0.000601009,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1184,Scope 2,Electricity,Electricity generated,United States of America,Equatorial Guinea,,kWh,kg CO2e of N2O per unit,0.000240404,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1185,Scope 2,Electricity,Electricity generated,United States of America,Eritrea,,kWh,kg CO2e of N2O per unit,0.000721211,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1186,Scope 2,Electricity,Electricity generated,United States of America,Eswatini,,kWh,kg CO2e of N2O per unit,0.001682826,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1187,Scope 2,Electricity,Electricity generated,United States of America,Ethiopia,,kWh,kg CO2e of N2O per unit,0.000240404,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1188,Scope 2,Electricity,Electricity generated,United States of America,Falkland Islands (the) [Malvinas],,kWh,kg CO2e of N2O per unit,0.000841413,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1842,Scope 2,Electricity,Electricity generated,Slovakia,Slovakia,,kWh,kg CO2e,0.095,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1189,Scope 2,Electricity,Electricity generated,United States of America,Faroe Islands (the),,kWh,kg CO2e of N2O per unit,0.000480808,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1190,Scope 2,Electricity,Electricity generated,United States of America,Fiji,,kWh,kg CO2e of N2O per unit,0.001081817,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1191,Scope 2,Electricity,Electricity generated,United States of America,French Polynesia,,kWh,kg CO2e of N2O per unit,0.000841413,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1192,Scope 2,Electricity,Electricity generated,United States of America,Gabon,,kWh,kg CO2e of N2O per unit,0.002524239,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1193,Scope 2,Electricity,Electricity generated,United States of America,Gambia (the),,kWh,kg CO2e of N2O per unit,0.000841413,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1194,Scope 2,Electricity,Electricity generated,United States of America,Ghana,,kWh,kg CO2e of N2O per unit,0.001682826,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1195,Scope 2,Electricity,Electricity generated,United States of America,Gibraltar,,kWh,kg CO2e of N2O per unit,0.000240404,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1196,Scope 2,Electricity,Electricity generated,United States of America,Greenland,,kWh,kg CO2e of N2O per unit,0.001803028,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1197,Scope 2,Electricity,Electricity generated,United States of America,Grenada,,kWh,kg CO2e of N2O per unit,0.003966662,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1198,Scope 2,Electricity,Electricity generated,United States of America,Guam,,kWh,kg CO2e of N2O per unit,0.003365653,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1199,Scope 2,Electricity,Electricity generated,United States of America,Guatemala,,kWh,kg CO2e of N2O per unit,0.001081817,2022,2024,E-Grid 2022,"3,004",Emission factors are taking from file 003. The emission factors are provided in lb/MWh and converted to kWh. These calculations in file 004
1843,Scope 2,Electricity,Electricity generated,Lithuania,Lithuania,,kWh,kg CO2e,0.11,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1844,Scope 2,Electricity,Electricity generated,Denmark,Denmark,,kWh,kg CO2e,0.117,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1845,Scope 2,Electricity,Electricity generated,Belgium,Belgium,,kWh,kg CO2e,0.154,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1846,Scope 2,Electricity,Electricity generated,Croatia,Croatia,,kWh,kg CO2e,0.17,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1836,Scope 2,Electricity,Electricity generated,Sweden,Sweden,,kWh,kg CO2e,0.008,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1837,Scope 2,Electricity,Electricity generated,Luxembourg,Luxembourg,,kWh,kg CO2e,0.062,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1838,Scope 2,Electricity,Electricity generated,Finland,Finland,,kWh,kg CO2e,0.062,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1839,Scope 2,Electricity,Electricity generated,Latvia,Latvia,,kWh,kg CO2e,0.066,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1840,Scope 2,Electricity,Electricity generated,France,France,,kWh,kg CO2e,0.074,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1841,Scope 2,Electricity,Electricity generated,Austria,Austria,,kWh,kg CO2e,0.08,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1847,Scope 2,Electricity,Electricity generated,Portugal,Portugal,,kWh,kg CO2e,0.171,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1848,Scope 2,Electricity,Electricity generated,Spain,Spain,,kWh,kg CO2e,0.178,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1849,Scope 2,Electricity,Electricity generated,Hungary,Hungary,,kWh,kg CO2e,0.181,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1850,Scope 2,Electricity,Electricity generated,Slovenia,Slovenia,,kWh,kg CO2e,0.202,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1851,Scope 2,Electricity,Electricity generated,Romania,Romania,,kWh,kg CO2e,0.25,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1852,Scope 2,Electricity,Electricity generated,Italy,Italy,,kWh,kg CO2e,0.297,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1853,Scope 2,Electricity,Electricity generated,Ireland,Ireland,,kWh,kg CO2e,0.305,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1854,Scope 2,Electricity,Electricity generated,Netherlands,Netherlands,,kWh,kg CO2e,0.31,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1855,Scope 2,Electricity,Electricity generated,Malta,Malta,,kWh,kg CO2e,0.348,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1856,Scope 2,Electricity,Electricity generated,Germany,Germany,,kWh,kg CO2e,0.368,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1857,Scope 2,Electricity,Electricity generated,Greece,Greece,,kWh,kg CO2e,0.394,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1858,Scope 2,Electricity,Electricity generated,Czechia,Czechia,,kWh,kg CO2e,0.407,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1859,Scope 2,Electricity,Electricity generated,Bulgaria,Bulgaria,,kWh,kg CO2e,0.455,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1860,Scope 2,Electricity,Electricity generated,Cyprus,Cyprus,,kWh,kg CO2e,0.591,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1861,Scope 2,Electricity,Electricity generated,Poland,Poland,,kWh,kg CO2e,0.681,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1862,Scope 2,Electricity,Electricity generated,Estonia,Estonia,,kWh,kg CO2e,0.693,2022,2024,European Environment Agency 2024,"009, 010",Provided my european environment agency
1944,Scope 2,Electricity,Electricity generated,Argentina,Argentina,,kWh,kg CO2e,0.35396,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1945,Scope 2,Electricity,Electricity generated,Bangladesh,Bangladesh,,kWh,kg CO2e,0.69141,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1946,Scope 2,Electricity,Electricity generated,Bolivia,Bolivia,,kWh,kg CO2e,0.53169,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1947,Scope 2,Electricity,Electricity generated,Bosnia Herzegovina,Bosnia Herzegovina,,kWh,kg CO2e,0.60129,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1948,Scope 2,Electricity,Electricity generated,Brazil,Brazil,,kWh,kg CO2e,0.0964,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1949,Scope 2,Electricity,Electricity generated,Chile,Chile,,kWh,kg CO2e,0.29111,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1950,Scope 2,Electricity,Electricity generated,China,China,,kWh,kg CO2e,0.58361,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1951,Scope 2,Electricity,Electricity generated,Colombia,Colombia,,kWh,kg CO2e,0.25951,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1953,Scope 2,Electricity,Electricity generated,Ecuador,Ecuador,,kWh,kg CO2e,0.16691,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
1954,Scope 2,Electricity,Electricity generated,Egypt,Egypt,,kWh,kg CO2e,0.57404,2023,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,Most recent available emission factor is selected. 
